timestamp;status;request_time;upstream_response_time
1558415214.845;200;0.737;0.740
1558415215.628;200;0.744;0.748
1558415216.388;200;0.757;0.760
1558415217.236;200;0.844;0.848
1558415217.969;200;0.729;0.732
1558415218.696;200;0.704;0.708
1558415219.468;200;0.767;0.768
1558415220.289;200;0.817;0.820
1558415221.045;200;0.749;0.752
1558415221.773;200;0.721;0.724
1558415222.562;200;0.783;0.788
1558415223.404;200;0.839;0.836
1558415224.134;200;0.723;0.724
1558415224.863;200;0.722;0.724
1558415225.657;200;0.786;0.788
1558415226.500;200;0.834;0.836
1558415227.259;200;0.753;0.756
1558415227.997;200;0.733;0.736
1558415228.757;200;0.753;0.756
1558415229.633;200;0.872;0.876
1558415230.383;200;0.747;0.748
1558415231.138;200;0.751;0.752
1558415231.930;200;0.785;0.784
1558415232.770;200;0.835;0.836
1558415233.541;200;0.768;0.768
1558415234.272;200;0.728;0.732
1558415235.045;200;0.767;0.768
1558415235.848;200;0.799;0.804
1558415236.586;200;0.733;0.732
1558415237.308;200;0.718;0.720
1558415238.102;200;0.788;0.788
1558415238.949;200;0.842;0.840
1558415239.730;200;0.770;0.772
1558415240.458;200;0.724;0.724
1558415241.215;200;0.751;0.756
1558415242.025;200;0.806;0.808
1558415242.759;200;0.727;0.732
1558415243.472;200;0.709;0.712
1558415244.222;200;0.739;0.740
1558415245.055;200;0.826;0.832
1558415245.794;200;0.735;0.736
1558415246.546;200;0.749;0.756
1558415247.385;200;0.836;0.832
1558415248.184;200;0.796;0.800
1558415248.927;200;0.740;0.744
1558415249.639;200;0.709;0.712
1558415250.416;200;0.774;0.772
1558415251.270;200;0.850;0.852
1558415252.023;200;0.750;0.756
1558415252.742;200;0.716;0.720
1558415253.537;200;0.792;0.792
1558415254.370;200;0.828;0.828
1558415255.126;200;0.752;0.752
1558415255.840;200;0.711;0.716
1558415256.594;200;0.750;0.752
1558415257.436;200;0.839;0.844
1558415258.178;200;0.739;0.740
1558415258.881;200;0.700;0.700
1558415259.625;200;0.741;0.744
1558415260.460;200;0.831;0.836
1558415261.207;200;0.744;0.748
1558415261.927;200;0.716;0.720
1558415262.676;200;0.745;0.748
1558415263.508;200;0.827;0.824
1558415264.270;200;0.759;0.760
1558415265.019;200;0.744;0.748
1558415265.771;200;0.749;0.752
1558415266.607;200;0.832;0.836
1558415267.330;200;0.719;0.720
1558415268.052;200;0.717;0.720
1558415268.840;200;0.783;0.788
1558415269.663;200;0.819;0.824
1558415270.435;200;0.768;0.768
1558415271.179;200;0.740;0.740
1558415271.908;200;0.725;0.728
1558415272.740;200;0.828;0.832
1558415273.493;200;0.750;0.752
1558415274.206;200;0.707;0.708
1558415275.022;200;0.803;0.804
1558415275.873;200;0.847;0.844
1558415276.625;200;0.750;0.753
1558415277.392;200;0.763;0.764
1558415278.159;200;0.763;0.764
1558415278.968;200;0.805;0.808
1558415279.719;200;0.747;0.752
1558415280.439;200;0.712;0.716
1558415281.196;200;0.749;0.752
1558415282.104;200;0.903;0.908
1558415282.841;200;0.733;0.736
1558415283.560;200;0.716;0.720
1558415284.322;200;0.759;0.760
1558415285.134;200;0.807;0.808
1558415285.905;200;0.769;0.772
1558415286.668;200;0.760;0.764
1558415287.446;200;0.774;0.780
1558415288.260;200;0.811;0.812
1558415289.022;200;0.759;0.764
1558415289.732;200;0.707;0.704
1558415290.479;200;0.744;0.748
1558415291.311;200;0.827;0.832
1558415292.069;200;0.752;0.752
1558415292.788;200;0.716;0.720
1558415293.561;200;0.769;0.768
1558415294.377;200;0.813;0.816
1558415295.121;200;0.737;0.740
1558415295.807;200;0.682;0.688
1558415296.564;200;0.753;0.752
1558415297.419;200;0.851;0.852
1558415298.156;200;0.734;0.736
1558415298.869;200;0.709;0.708
1558415299.631;200;0.757;0.760
1558415300.451;200;0.816;0.820
1558415301.244;200;0.789;0.792
1558415301.965;200;0.717;0.720
